Exchange,Token,LotSize,Symbol,TradingSymbol,Expiry,Instrument,OptionType,StrikePrice,TickSize,
BFO,1113033,550,AUPLOPT,AUROPHARMA24NOV1440CE,14-NOV-2024,OPTSTK,CE,1440,0.05,
BFO,1116741,550,AUPLOPT,AUROPHARMA24NOV1420CE,14-NOV-2024,OPTSTK,CE,1420,0.05,
BFO,1112377,550,AUPLOPT,AUROPHARMA24NOV1400CE,14-NOV-2024,OPTSTK,CE,1400,0.05,
BFO,1115699,550,AUPLOPT,AUROPHARMA24NOV1380CE,14-NOV-2024,OPTSTK,CE,1380,0.05,
BFO,1111086,550,AUPLOPT,AUROPHARMA24NOV1360CE,14-NOV-2024,OPTSTK,CE,1360,0.05,
BFO,1115211,550,AUPLOPT,AUROPHARMA24NOV1340CE,14-NOV-2024,OPTSTK,CE,1340,0.05,
BFO,1119738,550,AUPLOPT,AUROPHARMA24NOV1320CE,14-NOV-2024,OPTSTK,CE,1320,0.05,
BFO,1119706,550,AUPLOPT,AUROPHARMA24NOV1300CE,14-NOV-2024,OPTSTK,CE,1300,0.05,
BFO,1114668,550,AUPLFUT,AUROPHARMA24NOVFUT,14-NOV-2024,FUTSTK,XX,0,0.05,
BFO,882635,550,AUPLFUT,AUROPHARMA24OCTFUT,10-OCT-2024,FUTSTK,XX,0,0.05,
BFO,856148,550,AUPLFUT,AUROPHARMA24SEPFUT,12-SEP-2024,FUTSTK,XX,0,0.05,
BFO,1110584,100,ATULOPT,ATUL24SEP8400PE,12-SEP-2024,OPTSTK,PE,8400,0.05,
BFO,2351688,100,ATULOPT,ATUL24SEP8350PE,12-SEP-2024,OPTSTK,PE,8350,0.05,
BFO,1107196,100,ATULOPT,ATUL24SEP8300PE,12-SEP-2024,OPTSTK,PE,8300,0.05,
BFO,1107363,100,ATULOPT,ATUL24SEP8250PE,12-SEP-2024,OPTSTK,PE,8250,0.05,
BFO,1106474,100,ATULOPT,ATUL24SEP8200PE,12-SEP-2024,OPTSTK,PE,8200,0.05,
BFO,1106263,100,ATULOPT,ATUL24SEP8150PE,12-SEP-2024,OPTSTK,PE,8150,0.05,
BFO,1106565,100,ATULOPT,ATUL24SEP8100PE,12-SEP-2024,OPTSTK,PE,8100,0.05,
BFO,1105995,100,ATULOPT,ATUL24SEP8050PE,12-SEP-2024,OPTSTK,PE,8050,0.05,
BFO,1106307,100,ATULOPT,ATUL24SEP8000PE,12-SEP-2024,OPTSTK,PE,8000,0.05,
BFO,1105898,100,ATULOPT,ATUL24SEP7950PE,12-SEP-2024,OPTSTK,PE,7950,0.05,
BFO,1105246,100,ATULOPT,ATUL24SEP7900PE,12-SEP-2024,OPTSTK,PE,7900,0.05,
BFO,1104995,100,ATULOPT,ATUL24SEP7850PE,12-SEP-2024,OPTSTK,PE,7850,0.05,
BFO,1105345,100,ATULOPT,ATUL24SEP7800PE,12-SEP-2024,OPTSTK,PE,7800,0.05,
BFO,1105667,100,ATULOPT,ATUL24SEP7750PE,12-SEP-2024,OPTSTK,PE,7750,0.05,
BFO,1105041,100,ATULOPT,ATUL24SEP7700PE,12-SEP-2024,OPTSTK,PE,7700,0.05,
BFO,1103272,100,ATULOPT,ATUL24SEP7650PE,12-SEP-2024,OPTSTK,PE,7650,0.05,
BFO,1101936,100,ATULOPT,ATUL24SEP7600PE,12-SEP-2024,OPTSTK,PE,7600,0.05,
BFO,1102179,100,ATULOPT,ATUL24SEP7550PE,12-SEP-2024,OPTSTK,PE,7550,0.05,
BFO,1101650,100,ATULOPT,ATUL24SEP7500PE,12-SEP-2024,OPTSTK,PE,7500,0.05,
BFO,887383,100,ATULOPT,ATUL24SEP7450PE,12-SEP-2024,OPTSTK,PE,7450,0.05,
BFO,886155,100,ATULOPT,ATUL24SEP7400PE,12-SEP-2024,OPTSTK,PE,7400,0.05,
BFO,885891,100,ATULOPT,ATUL24SEP7350PE,12-SEP-2024,OPTSTK,PE,7350,0.05,
BFO,885092,100,ATULOPT,ATUL24SEP7300PE,12-SEP-2024,OPTSTK,PE,7300,0.05,
BFO,884454,100,ATULOPT,ATUL24SEP7250PE,12-SEP-2024,OPTSTK,PE,7250,0.05,
BFO,868214,100,ATULOPT,ATUL24SEP7200PE,12-SEP-2024,OPTSTK,PE,7200,0.05,
BFO,868107,100,ATULOPT,ATUL24SEP7150PE,12-SEP-2024,OPTSTK,PE,7150,0.05,
BFO,867315,100,ATULOPT,ATUL24SEP7100PE,12-SEP-2024,OPTSTK,PE,7100,0.05,
BFO,867431,100,ATULOPT,ATUL24SEP7050PE,12-SEP-2024,OPTSTK,PE,7050,0.05,
BFO,867191,100,ATULOPT,ATUL24SEP7000PE,12-SEP-2024,OPTSTK,PE,7000,0.05,
BFO,865741,100,ATULOPT,ATUL24SEP6950PE,12-SEP-2024,OPTSTK,PE,6950,0.05,
BFO,865001,100,ATULOPT,ATUL24SEP6900PE,12-SEP-2024,OPTSTK,PE,6900,0.05,
BFO,862904,100,ATULOPT,ATUL24SEP6850PE,12-SEP-2024,OPTSTK,PE,6850,0.05,
BFO,856209,100,ATULOPT,ATUL24SEP6800PE,12-SEP-2024,OPTSTK,PE,6800,0.05,
BFO,859396,100,ATULOPT,ATUL24SEP6750PE,12-SEP-2024,OPTSTK,PE,6750,0.05,
BFO,863342,100,ATULOPT,ATUL24SEP6700PE,12-SEP-2024,OPTSTK,PE,6700,0.05,
BFO,856085,100,ATULOPT,ATUL24SEP6650PE,12-SEP-2024,OPTSTK,PE,6650,0.05,
BFO,859930,100,ATULOPT,ATUL24SEP6600PE,12-SEP-2024,OPTSTK,PE,6600,0.05,
BFO,857319,100,ATULOPT,ATUL24SEP6550PE,12-SEP-2024,OPTSTK,PE,6550,0.05,
BFO,861220,100,ATULOPT,ATUL24SEP6500PE,12-SEP-2024,OPTSTK,PE,6500,0.05,
BFO,853972,100,ATULOPT,ATUL24SEP6450PE,12-SEP-2024,OPTSTK,PE,6450,0.05,
BFO,857756,100,ATULOPT,ATUL24SEP6400PE,12-SEP-2024,OPTSTK,PE,6400,0.05,
BFO,855226,100,ATULOPT,ATUL24SEP6350PE,12-SEP-2024,OPTSTK,PE,6350,0.05,
BFO,858977,100,ATULOPT,ATUL24SEP6300PE,12-SEP-2024,OPTSTK,PE,6300,0.05,
BFO,862287,100,ATULOPT,ATUL24SEP6250PE,12-SEP-2024,OPTSTK,PE,6250,0.05,
BFO,855676,100,ATULOPT,ATUL24SEP6200PE,12-SEP-2024,OPTSTK,PE,6200,0.05,
BFO,858803,100,ATULOPT,ATUL24SEP6150PE,12-SEP-2024,OPTSTK,PE,6150,0.05,
BFO,1110707,100,ATULOPT,ATUL24SEP8400CE,12-SEP-2024,OPTSTK,CE,8400,0.05,
BFO,2351700,100,ATULOPT,ATUL24SEP8350CE,12-SEP-2024,OPTSTK,CE,8350,0.05,
BFO,1107510,100,ATULOPT,ATUL24SEP8300CE,12-SEP-2024,OPTSTK,CE,8300,0.05,
BFO,1107677,100,ATULOPT,ATUL24SEP8250CE,12-SEP-2024,OPTSTK,CE,8250,0.05,
BFO,1106109,100,ATULOPT,ATUL24SEP8200CE,12-SEP-2024,OPTSTK,CE,8200,0.05,
BFO,1105912,100,ATULOPT,ATUL24SEP8150CE,12-SEP-2024,OPTSTK,CE,8150,0.05,
BFO,1106207,100,ATULOPT,ATUL24SEP8100CE,12-SEP-2024,OPTSTK,CE,8100,0.05,
BFO,1106471,100,ATULOPT,ATUL24SEP8050CE,12-SEP-2024,OPTSTK,CE,8050,0.05,
BFO,1105943,100,ATULOPT,ATUL24SEP8000CE,12-SEP-2024,OPTSTK,CE,8000,0.05,
BFO,1106369,100,ATULOPT,ATUL24SEP7950CE,12-SEP-2024,OPTSTK,CE,7950,0.05,
BFO,1105803,100,ATULOPT,ATUL24SEP7900CE,12-SEP-2024,OPTSTK,CE,7900,0.05,
BFO,1105543,100,ATULOPT,ATUL24SEP7850CE,12-SEP-2024,OPTSTK,CE,7850,0.05,
BFO,1104933,100,ATULOPT,ATUL24SEP7800CE,12-SEP-2024,OPTSTK,CE,7800,0.05,
BFO,1105240,100,ATULOPT,ATUL24SEP7750CE,12-SEP-2024,OPTSTK,CE,7750,0.05,
BFO,1105592,100,ATULOPT,ATUL24SEP7700CE,12-SEP-2024,OPTSTK,CE,7700,0.05,
BFO,1102877,100,ATULOPT,ATUL24SEP7650CE,12-SEP-2024,OPTSTK,CE,7650,0.05,
BFO,1102375,100,ATULOPT,ATUL24SEP7600CE,12-SEP-2024,OPTSTK,CE,7600,0.05,
BFO,1101808,100,ATULOPT,ATUL24SEP7550CE,12-SEP-2024,OPTSTK,CE,7550,0.05,
BFO,1102147,100,ATULOPT,ATUL24SEP7500CE,12-SEP-2024,OPTSTK,CE,7500,0.05,
BFO,889137,100,ATULOPT,ATUL24SEP7450CE,12-SEP-2024,OPTSTK,CE,7450,0.05,
BFO,885676,100,ATULOPT,ATUL24SEP7400CE,12-SEP-2024,OPTSTK,CE,7400,0.05,
BFO,885343,100,ATULOPT,ATUL24SEP7350CE,12-SEP-2024,OPTSTK,CE,7350,0.05,
BFO,884691,100,ATULOPT,ATUL24SEP7300CE,12-SEP-2024,OPTSTK,CE,7300,0.05,
BFO,884963,100,ATULOPT,ATUL24SEP7250CE,12-SEP-2024,OPTSTK,CE,7250,0.05,
BFO,868040,100,ATULOPT,ATUL24SEP7200CE,12-SEP-2024,OPTSTK,CE,7200,0.05,
BFO,868365,100,ATULOPT,ATUL24SEP7150CE,12-SEP-2024,OPTSTK,CE,7150,0.05,
BFO,867141,100,ATULOPT,ATUL24SEP7100CE,12-SEP-2024,OPTSTK,CE,7100,0.05,
BFO,867270,100,ATULOPT,ATUL24SEP7050CE,12-SEP-2024,OPTSTK,CE,7050,0.05,
BFO,867408,100,ATULOPT,ATUL24SEP7000CE,12-SEP-2024,OPTSTK,CE,7000,0.05,
BFO,865255,100,ATULOPT,ATUL24SEP6950CE,12-SEP-2024,OPTSTK,CE,6950,0.05,
BFO,865674,100,ATULOPT,ATUL24SEP6900CE,12-SEP-2024,OPTSTK,CE,6900,0.05,
BFO,858267,100,ATULOPT,ATUL24SEP6850CE,12-SEP-2024,OPTSTK,CE,6850,0.05,
BFO,862193,100,ATULOPT,ATUL24SEP6800CE,12-SEP-2024,OPTSTK,CE,6800,0.05,
BFO,854958,100,ATULOPT,ATUL24SEP6750CE,12-SEP-2024,OPTSTK,CE,6750,0.05,
BFO,858695,100,ATULOPT,ATUL24SEP6700CE,12-SEP-2024,OPTSTK,CE,6700,0.05,
BFO,862027,100,ATULOPT,ATUL24SEP6650CE,12-SEP-2024,OPTSTK,CE,6650,0.05,
BFO,855422,100,ATULOPT,ATUL24SEP6600CE,12-SEP-2024,OPTSTK,CE,6600,0.05,
BFO,863313,100,ATULOPT,ATUL24SEP6550CE,12-SEP-2024,OPTSTK,CE,6550,0.05,
BFO,856620,100,ATULOPT,ATUL24SEP6500CE,12-SEP-2024,OPTSTK,CE,6500,0.05,
BFO,859894,100,ATULOPT,ATUL24SEP6450CE,12-SEP-2024,OPTSTK,CE,6450,0.05,
BFO,863754,100,ATULOPT,ATUL24SEP6400CE,12-SEP-2024,OPTSTK,CE,6400,0.05,
BFO,861186,100,ATULOPT,ATUL24SEP6350CE,12-SEP-2024,OPTSTK,CE,6350,0.05,
BFO,854527,100,ATULOPT,ATUL24SEP6300CE,12-SEP-2024,OPTSTK,CE,6300,0.05,
BFO,857729,100,ATULOPT,ATUL24SEP6250CE,12-SEP-2024,OPTSTK,CE,6250,0.05,
BFO,861610,100,ATULOPT,ATUL24SEP6200CE,12-SEP-2024,OPTSTK,CE,6200,0.05,
BFO,854364,100,ATULOPT,ATUL24SEP6150CE,12-SEP-2024,OPTSTK,CE,6150,0.05,
BFO,1110532,100,ATULOPT,ATUL24OCT8400PE,10-OCT-2024,OPTSTK,PE,8400,0.05,
BFO,1110641,100,ATULOPT,ATUL24OCT8350PE,10-OCT-2024,OPTSTK,PE,8350,0.05,
BFO,1107679,100,ATULOPT,ATUL24OCT8300PE,10-OCT-2024,OPTSTK,PE,8300,0.05,
BFO,1107557,100,ATULOPT,ATUL24OCT8250PE,10-OCT-2024,OPTSTK,PE,8250,0.05,
BFO,1105921,100,ATULOPT,ATUL24OCT8200PE,10-OCT-2024,OPTSTK,PE,8200,0.05,
BFO,1106168,100,ATULOPT,ATUL24OCT8150PE,10-OCT-2024,OPTSTK,PE,8150,0.05,
BFO,1106477,100,ATULOPT,ATUL24OCT8100PE,10-OCT-2024,OPTSTK,PE,8100,0.05,
BFO,1106264,100,ATULOPT,ATUL24OCT8050PE,10-OCT-2024,OPTSTK,PE,8050,0.05,
BFO,1106569,100,ATULOPT,ATUL24OCT8000PE,10-OCT-2024,OPTSTK,PE,8000,0.05,
BFO,1106158,100,ATULOPT,ATUL24OCT7950PE,10-OCT-2024,OPTSTK,PE,7950,0.05,
BFO,1105556,100,ATULOPT,ATUL24OCT7900PE,10-OCT-2024,OPTSTK,PE,7900,0.05,
BFO,1104879,100,ATULOPT,ATUL24OCT7850PE,10-OCT-2024,OPTSTK,PE,7850,0.05,
BFO,1105247,100,ATULOPT,ATUL24OCT7800PE,10-OCT-2024,OPTSTK,PE,7800,0.05,
BFO,1104998,100,ATULOPT,ATUL24OCT7750PE,10-OCT-2024,OPTSTK,PE,7750,0.05,
BFO,1105350,100,ATULOPT,ATUL24OCT7700PE,10-OCT-2024,OPTSTK,PE,7700,0.05,
BFO,1103130,100,ATULOPT,ATUL24OCT7650PE,10-OCT-2024,OPTSTK,PE,7650,0.05,
BFO,1101810,100,ATULOPT,ATUL24OCT7600PE,10-OCT-2024,OPTSTK,PE,7600,0.05,
BFO,1102088,100,ATULOPT,ATUL24OCT7550PE,10-OCT-2024,OPTSTK,PE,7550,0.05,
BFO,1102360,100,ATULOPT,ATUL24OCT7500PE,10-OCT-2024,OPTSTK,PE,7500,0.05,
BFO,888158,100,ATULOPT,ATUL24OCT7450PE,10-OCT-2024,OPTSTK,PE,7450,0.05,
BFO,885352,100,ATULOPT,ATUL24OCT7400PE,10-OCT-2024,OPTSTK,PE,7400,0.05,
BFO,885767,100,ATULOPT,ATUL24OCT7350PE,10-OCT-2024,OPTSTK,PE,7350,0.05,
BFO,884964,100,ATULOPT,ATUL24OCT7300PE,10-OCT-2024,OPTSTK,PE,7300,0.05,
BFO,884752,100,ATULOPT,ATUL24OCT7250PE,10-OCT-2024,OPTSTK,PE,7250,0.05,
BFO,885095,100,ATULOPT,ATUL24OCT7200PE,10-OCT-2024,OPTSTK,PE,7200,0.05,
BFO,869889,100,ATULOPT,ATUL24OCT7150PE,10-OCT-2024,OPTSTK,PE,7150,0.05,
BFO,878075,100,ATULOPT,ATUL24OCT7100PE,10-OCT-2024,OPTSTK,PE,7100,0.05,
BFO,881095,100,ATULOPT,ATUL24OCT7050PE,10-OCT-2024,OPTSTK,PE,7050,0.05,
BFO,870135,100,ATULOPT,ATUL24OCT7000PE,10-OCT-2024,OPTSTK,PE,7000,0.05,
BFO,879824,100,ATULOPT,ATUL24OCT6950PE,10-OCT-2024,OPTSTK,PE,6950,0.05,
BFO,878026,100,ATULOPT,ATUL24OCT6900PE,10-OCT-2024,OPTSTK,PE,6900,0.05,
BFO,881003,100,ATULOPT,ATUL24OCT6850PE,10-OCT-2024,OPTSTK,PE,6850,0.05,
BFO,870097,100,ATULOPT,ATUL24OCT6800PE,10-OCT-2024,OPTSTK,PE,6800,0.05,
BFO,877958,100,ATULOPT,ATUL24OCT6750PE,10-OCT-2024,OPTSTK,PE,6750,0.05,
BFO,881586,100,ATULOPT,ATUL24OCT6700PE,10-OCT-2024,OPTSTK,PE,6700,0.05,
BFO,878935,100,ATULOPT,ATUL24OCT6650PE,10-OCT-2024,OPTSTK,PE,6650,0.05,
BFO,882832,100,ATULOPT,ATUL24OCT6600PE,10-OCT-2024,OPTSTK,PE,6600,0.05,
BFO,870948,100,ATULOPT,ATUL24OCT6550PE,10-OCT-2024,OPTSTK,PE,6550,0.05,
BFO,879295,100,ATULOPT,ATUL24OCT6500PE,10-OCT-2024,OPTSTK,PE,6500,0.05,
BFO,874926,100,ATULOPT,ATUL24OCT6450PE,10-OCT-2024,OPTSTK,PE,6450,0.05,
BFO,1110685,100,ATULOPT,ATUL24OCT8400CE,10-OCT-2024,OPTSTK,CE,8400,0.05,
BFO,1110479,100,ATULOPT,ATUL24OCT8350CE,10-OCT-2024,OPTSTK,CE,8350,0.05,
BFO,1107441,100,ATULOPT,ATUL24OCT8300CE,10-OCT-2024,OPTSTK,CE,8300,0.05,
BFO,1107310,100,ATULOPT,ATUL24OCT8250CE,10-OCT-2024,OPTSTK,CE,8250,0.05,
BFO,1106392,100,ATULOPT,ATUL24OCT8200CE,10-OCT-2024,OPTSTK,CE,8200,0.05,
BFO,1106625,100,ATULOPT,ATUL24OCT8150CE,10-OCT-2024,OPTSTK,CE,8150,0.05,
BFO,1106113,100,ATULOPT,ATUL24OCT8100CE,10-OCT-2024,OPTSTK,CE,8100,0.05,
BFO,1105916,100,ATULOPT,ATUL24OCT8050CE,10-OCT-2024,OPTSTK,CE,8050,0.05,
BFO,1106209,100,ATULOPT,ATUL24OCT8000CE,10-OCT-2024,OPTSTK,CE,8000,0.05,
BFO,1106619,100,ATULOPT,ATUL24OCT7950CE,10-OCT-2024,OPTSTK,CE,7950,0.05,
BFO,1105137,100,ATULOPT,ATUL24OCT7900CE,10-OCT-2024,OPTSTK,CE,7900,0.05,
BFO,1105423,100,ATULOPT,ATUL24OCT7850CE,10-OCT-2024,OPTSTK,CE,7850,0.05,
BFO,1105808,100,ATULOPT,ATUL24OCT7800CE,10-OCT-2024,OPTSTK,CE,7800,0.05,
BFO,1105549,100,ATULOPT,ATUL24OCT7750CE,10-OCT-2024,OPTSTK,CE,7750,0.05,
BFO,1104937,100,ATULOPT,ATUL24OCT7700CE,10-OCT-2024,OPTSTK,CE,7700,0.05,
BFO,1102818,100,ATULOPT,ATUL24OCT7650CE,10-OCT-2024,OPTSTK,CE,7650,0.05,
BFO,1102284,100,ATULOPT,ATUL24OCT7600CE,10-OCT-2024,OPTSTK,CE,7600,0.05,
BFO,1101725,100,ATULOPT,ATUL24OCT7550CE,10-OCT-2024,OPTSTK,CE,7550,0.05,
BFO,1102032,100,ATULOPT,ATUL24OCT7500CE,10-OCT-2024,OPTSTK,CE,7500,0.05,
BFO,887241,100,ATULOPT,ATUL24OCT7450CE,10-OCT-2024,OPTSTK,CE,7450,0.05,
BFO,886022,100,ATULOPT,ATUL24OCT7400CE,10-OCT-2024,OPTSTK,CE,7400,0.05,
BFO,886373,100,ATULOPT,ATUL24OCT7350CE,10-OCT-2024,OPTSTK,CE,7350,0.05,
BFO,884594,100,ATULOPT,ATUL24OCT7300CE,10-OCT-2024,OPTSTK,CE,7300,0.05,
BFO,884369,100,ATULOPT,ATUL24OCT7250CE,10-OCT-2024,OPTSTK,CE,7250,0.05,
BFO,884694,100,ATULOPT,ATUL24OCT7200CE,10-OCT-2024,OPTSTK,CE,7200,0.05,
BFO,880002,100,ATULOPT,ATUL24OCT7150CE,10-OCT-2024,OPTSTK,CE,7150,0.05,
BFO,869500,100,ATULOPT,ATUL24OCT7100CE,10-OCT-2024,OPTSTK,CE,7100,0.05,
BFO,874441,100,ATULOPT,ATUL24OCT7050CE,10-OCT-2024,OPTSTK,CE,7050,0.05,
BFO,870312,100,ATULOPT,ATUL24OCT7000CE,10-OCT-2024,OPTSTK,CE,7000,0.05,
BFO,879944,100,ATULOPT,ATUL24OCT6950CE,10-OCT-2024,OPTSTK,CE,6950,0.05,
BFO,869459,100,ATULOPT,ATUL24OCT6900CE,10-OCT-2024,OPTSTK,CE,6900,0.05,
BFO,874156,100,ATULOPT,ATUL24OCT6850CE,10-OCT-2024,OPTSTK,CE,6850,0.05,
BFO,880290,100,ATULOPT,ATUL24OCT6800CE,10-OCT-2024,OPTSTK,CE,6800,0.05,
BFO,869386,100,ATULOPT,ATUL24OCT6750CE,10-OCT-2024,OPTSTK,CE,6750,0.05,
BFO,875756,100,ATULOPT,ATUL24OCT6700CE,10-OCT-2024,OPTSTK,CE,6700,0.05,
BFO,870078,100,ATULOPT,ATUL24OCT6650CE,10-OCT-2024,OPTSTK,CE,6650,0.05,
BFO,878239,100,ATULOPT,ATUL24OCT6600CE,10-OCT-2024,OPTSTK,CE,6600,0.05,
BFO,881540,100,ATULOPT,ATUL24OCT6550CE,10-OCT-2024,OPTSTK,CE,6550,0.05,
BFO,870448,100,ATULOPT,ATUL24OCT6500CE,10-OCT-2024,OPTSTK,CE,6500,0.05,
BFO,882811,100,ATULOPT,ATUL24OCT6450CE,10-OCT-2024,OPTSTK,CE,6450,0.05,
BFO,1111147,100,ATULOPT,ATUL24NOV8350PE,14-NOV-2024,OPTSTK,PE,8350,0.05,
BFO,1116288,100,ATULOPT,ATUL24NOV8300PE,14-NOV-2024,OPTSTK,PE,8300,0.05,
BFO,1116803,100,ATULOPT,ATUL24NOV8250PE,14-NOV-2024,OPTSTK,PE,8250,0.05,
BFO,1117988,100,ATULOPT,ATUL24NOV8200PE,14-NOV-2024,OPTSTK,PE,8200,0.05,
BFO,1118497,100,ATULOPT,ATUL24NOV8150PE,14-NOV-2024,OPTSTK,PE,8150,0.05,
BFO,1111950,100,ATULOPT,ATUL24NOV8100PE,14-NOV-2024,OPTSTK,PE,8100,0.05,
BFO,1116388,100,ATULOPT,ATUL24NOV8050PE,14-NOV-2024,OPTSTK,PE,8050,0.05,
BFO,1117547,100,ATULOPT,ATUL24NOV8000PE,14-NOV-2024,OPTSTK,PE,8000,0.05,
BFO,1111471,100,ATULOPT,ATUL24NOV7950PE,14-NOV-2024,OPTSTK,PE,7950,0.05,
BFO,1112997,100,ATULOPT,ATUL24NOV7900PE,14-NOV-2024,OPTSTK,PE,7900,0.05,
BFO,1113819,100,ATULOPT,ATUL24NOV7850PE,14-NOV-2024,OPTSTK,PE,7850,0.05,
BFO,1115189,100,ATULOPT,ATUL24NOV7800PE,14-NOV-2024,OPTSTK,PE,7800,0.05,
BFO,1110951,100,ATULOPT,ATUL24NOV7750PE,14-NOV-2024,OPTSTK,PE,7750,0.05,
BFO,1112366,100,ATULOPT,ATUL24NOV7700PE,14-NOV-2024,OPTSTK,PE,7700,0.05,
BFO,1113167,100,ATULOPT,ATUL24NOV7650PE,14-NOV-2024,OPTSTK,PE,7650,0.05,
BFO,1120219,100,ATULOPT,ATUL24NOV7600PE,14-NOV-2024,OPTSTK,PE,7600,0.05,
BFO,1119827,100,ATULOPT,ATUL24NOV7550PE,14-NOV-2024,OPTSTK,PE,7550,0.05,
BFO,1120272,100,ATULOPT,ATUL24NOV7500PE,14-NOV-2024,OPTSTK,PE,7500,0.05,
BFO,1120443,100,ATULOPT,ATUL24NOV7450PE,14-NOV-2024,OPTSTK,PE,7450,0.05,
BFO,1120630,100,ATULOPT,ATUL24NOV7400PE,14-NOV-2024,OPTSTK,PE,7400,0.05,
BFO,1120785,100,ATULOPT,ATUL24NOV7350PE,14-NOV-2024,OPTSTK,PE,7350,0.05,
BFO,1120468,100,ATULOPT,ATUL24NOV7300PE,14-NOV-2024,OPTSTK,PE,7300,0.05,
BFO,1113039,100,ATULOPT,ATUL24NOV8350CE,14-NOV-2024,OPTSTK,CE,8350,0.05,
BFO,1114643,100,ATULOPT,ATUL24NOV8300CE,14-NOV-2024,OPTSTK,CE,8300,0.05,
BFO,1115222,100,ATULOPT,ATUL24NOV8250CE,14-NOV-2024,OPTSTK,CE,8250,0.05,
BFO,1116406,100,ATULOPT,ATUL24NOV8200CE,14-NOV-2024,OPTSTK,CE,8200,0.05,
BFO,1116914,100,ATULOPT,ATUL24NOV8150CE,14-NOV-2024,OPTSTK,CE,8150,0.05,
BFO,1118091,100,ATULOPT,ATUL24NOV8100CE,14-NOV-2024,OPTSTK,CE,8100,0.05,
BFO,1114752,100,ATULOPT,ATUL24NOV8050CE,14-NOV-2024,OPTSTK,CE,8050,0.05,
BFO,1115973,100,ATULOPT,ATUL24NOV8000CE,14-NOV-2024,OPTSTK,CE,8000,0.05,
BFO,1117685,100,ATULOPT,ATUL24NOV7950CE,14-NOV-2024,OPTSTK,CE,7950,0.05,
BFO,1110992,100,ATULOPT,ATUL24NOV7900CE,14-NOV-2024,OPTSTK,CE,7900,0.05,
BFO,1111600,100,ATULOPT,ATUL24NOV7850CE,14-NOV-2024,OPTSTK,CE,7850,0.05,
BFO,1113212,100,ATULOPT,ATUL24NOV7800CE,14-NOV-2024,OPTSTK,CE,7800,0.05,
BFO,1117209,100,ATULOPT,ATUL24NOV7750CE,14-NOV-2024,OPTSTK,CE,7750,0.05,
BFO,1118386,100,ATULOPT,ATUL24NOV7700CE,14-NOV-2024,OPTSTK,CE,7700,0.05,
BFO,1111114,100,ATULOPT,ATUL24NOV7650CE,14-NOV-2024,OPTSTK,CE,7650,0.05,
BFO,1119974,100,ATULOPT,ATUL24NOV7600CE,14-NOV-2024,OPTSTK,CE,7600,0.05,
BFO,1119834,100,ATULOPT,ATUL24NOV7550CE,14-NOV-2024,OPTSTK,CE,7550,0.05,
BFO,1120040,100,ATULOPT,ATUL24NOV7500CE,14-NOV-2024,OPTSTK,CE,7500,0.05,
BFO,1120727,100,ATULOPT,ATUL24NOV7450CE,14-NOV-2024,OPTSTK,CE,7450,0.05,
BFO,1120416,100,ATULOPT,ATUL24NOV7400CE,14-NOV-2024,OPTSTK,CE,7400,0.05,
BFO,1120565,100,ATULOPT,ATUL24NOV7350CE,14-NOV-2024,OPTSTK,CE,7350,0.05,
BFO,1120746,100,ATULOPT,ATUL24NOV7300CE,14-NOV-2024,OPTSTK,CE,7300,0.05,
BFO,1118119,100,ATULFUT,ATUL24NOVFUT,14-NOV-2024,FUTSTK,XX,0,0.05,
BFO,869331,100,ATULFUT,ATUL24OCTFUT,10-OCT-2024,FUTSTK,XX,0,0.05,
BFO,857075,100,ATULFUT,ATUL24SEPFUT,12-SEP-2024,FUTSTK,XX,0,0.05,
BFO,866186,367,ASTROPT,ASTRAL24SEP2560PE,12-SEP-2024,OPTSTK,PE,2560,0.05,
BFO,866178,367,ASTROPT,ASTRAL24SEP2540PE,12-SEP-2024,OPTSTK,PE,2540,0.05,
BFO,856215,367,ASTROPT,ASTRAL24SEP2520PE,12-SEP-2024,OPTSTK,PE,2520,0.05,
BFO,855700,367,ASTROPT,ASTRAL24SEP2500PE,12-SEP-2024,OPTSTK,PE,2500,0.05,
BFO,859096,367,ASTROPT,ASTRAL24SEP2480PE,12-SEP-2024,OPTSTK,PE,2480,0.05,
BFO,858537,367,ASTROPT,ASTRAL24SEP2460PE,12-SEP-2024,OPTSTK,PE,2460,0.05,
BFO,858019,367,ASTROPT,ASTRAL24SEP2440PE,12-SEP-2024,OPTSTK,PE,2440,0.05,
BFO,857486,367,ASTROPT,ASTRAL24SEP2420PE,12-SEP-2024,OPTSTK,PE,2420,0.05,
BFO,856914,367,ASTROPT,ASTRAL24SEP2400PE,12-SEP-2024,OPTSTK,PE,2400,0.05,
BFO,855809,367,ASTROPT,ASTRAL24SEP2380PE,12-SEP-2024,OPTSTK,PE,2380,0.05,
BFO,855250,367,ASTROPT,ASTRAL24SEP2360PE,12-SEP-2024,OPTSTK,PE,2360,0.05,
BFO,854665,367,ASTROPT,ASTRAL24SEP2340PE,12-SEP-2024,OPTSTK,PE,2340,0.05,
BFO,854121,367,ASTROPT,ASTRAL24SEP2320PE,12-SEP-2024,OPTSTK,PE,2320,0.05,
BFO,853562,367,ASTROPT,ASTRAL24SEP2300PE,12-SEP-2024,OPTSTK,PE,2300,0.05,
BFO,862901,367,ASTROPT,ASTRAL24SEP2280PE,12-SEP-2024,OPTSTK,PE,2280,0.05,
